$$ Transaction 0 $$
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [-init-] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [extractData] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [createDataCacheEntry] [Average Execution Time:0.00008] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [-init-] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForINVENTORYID] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForNAME] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForHEADING] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForDESCRIPTION] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForPKGINFO] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForIMAGE] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebspherewar/ImageServlet] [doGet] [Average Execution Time:5.03113] 
[com/ibm/websphere/samples/plantsbywebspherewar/ImageServlet] [performTask] [Average Execution Time:5.03108] 
[com/ibm/websphere/samples/plantsbywebsphereejb/Util] [debug] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_CatalogHome_Stub] [create] [Average Execution Time:0.00235] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalogHome_751217f6_Tie] [getTarget] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSRemoteStatelessCatalogHome_751217f6] [create] [Average Execution Time:0.00076] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSStatelessCatalogHomeBean_751217f6] [create] [Average Execution Time:0.00008] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalog_751217f6_Tie] [orb] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_Catalog_Stub] [getItemImageBytes] [Average Execution Time:5.00767] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalog_751217f6_Tie] [getTarget] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSRemoteStatelessCatalog_751217f6] [getItemImageBytes] [Average Execution Time:5.00681] 
[com/ibm/websphere/samples/plantsbywebsphereejb/CatalogBean] [getItemImageBytes] [Average Execution Time:4.9952] 
[com/ibm/websphere/samples/plantsbywebsphereejb/CatalogBean] [getInv] [Average Execution Time:4.99372] 
[com/ibm/websphere/samples/plantsbywebsphereejb/Util] [getEJBLocalHome] [Average Execution Time:0.00005] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [-init-] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSLocalCMPInventoryHome_53081ec0] [findByPrimaryKey] [Average Execution Time:4.99356] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSCMPInventoryHomeBean_53081ec0] [findByPrimaryKey_Local] [Average Execution Time:4.99228] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [hashCode] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [equals] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [ejbActivate] [Average Execution Time:0.00007] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryBean] [ejbActivate] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [ejbLoad] [Average Execution Time:4.9907] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [extractPrimaryKey] [Average Execution Time:0.00017] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [-init-] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [extractData] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [createDataCacheEntry] [Average Execution Time:0.00009] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [-init-] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForINVENTORYID] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForNAME] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForHEADING] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForDESCRIPTION] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForPKGINFO] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForIMAGE] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanInjectorImpl_53081ec0] [ejbFindByPrimaryKey] [Average Execution Time:0.00006] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanFunctionSet_53081ec0] [execute] [Average Execution Time:0.01934] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanFunctionSet_53081ec0] [FindByPrimaryKey] [Average Execution Time:0.01927] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [extractPrimaryKey] [Average Execution Time:0.00016] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [-init-] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [extractData] [Average Execution Time:4.93149] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [createDataCacheEntry] [Average Execution Time:0.00009] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [-init-] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForINVENTORYID] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForNAME] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForHEADING] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForDESCRIPTION] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForPKGINFO] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForIMAGE] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebspherewar/ImageServlet] [doGet] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebspherewar/ImageServlet] [performTask] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/Util] [debug] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_CatalogHome_Stub] [create] [Average Execution Time:0.002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalogHome_751217f6_Tie] [getTarget] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSRemoteStatelessCatalogHome_751217f6] [create] [Average Execution Time:0.00059] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSStatelessCatalogHomeBean_751217f6] [create] [Average Execution Time:0.00008] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalog_751217f6_Tie] [orb] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_Catalog_Stub] [getItemImageBytes] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalog_751217f6_Tie] [getTarget] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSRemoteStatelessCatalog_751217f6] [getItemImageBytes] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/CatalogBean] [getItemImageBytes] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/CatalogBean] [getInv] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/Util] [getEJBLocalHome] [Average Execution Time:0.00005] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [-init-] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSLocalCMPInventoryHome_53081ec0] [findByPrimaryKey] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSCMPInventoryHomeBean_53081ec0] [findByPrimaryKey_Local] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [hashCode] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [equals] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [ejbActivate] [Average Execution Time:0.00007] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryBean] [ejbActivate] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [ejbLoad] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanInjectorImpl_53081ec0] [ejbFindByPrimaryKey] [Average Execution Time:0.00006] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanFunctionSet_53081ec0] [execute] [Average Execution Time:0.0484] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanFunctionSet_53081ec0] [FindByPrimaryKey] [Average Execution Time:0.04833] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [extractPrimaryKey] [Average Execution Time:0.00016] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [-init-] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [extractData] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanExtractor_53081ec0] [createDataCacheEntry] [Average Execution Time:0.00009] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [-init-] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForINVENTORYID] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForNAME] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForHEADING] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForDESCRIPTION] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForPKGINFO] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForIMAGE] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForIMGBYTES] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForPRICE] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForCOST] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForCATEGORY] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForQUANTITY] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForNOTES] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForISPUBLIC] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForMINTHRESHOLD] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [setDataForMAXTHRESHOLD] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [hydrate] [Average Execution Time:0.00006] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryBean] [ejbLoad] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSLocalCMPInventory_53081ec0] [getImgbytes] [Average Execution Time:0.00142] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [getImgbytes] [Average Execution Time:0.00007] 
[com/ibm/websphere/samples/plantsbywebsphereejb/websphere_deploy/DERBY_V100_1/InventoryBeanCacheEntryImpl_53081ec0] [getImgbytes] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [ejbStore] [Average Execution Time:0.0001] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryBean] [ejbStore] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [ejbPassivate] [Average Execution Time:0.00016] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryBean] [ejbPassivate] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [resetCMP] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/ConcreteInventory_53081ec0] [resetCMR] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebspherewar/ImageServlet] [doGet] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebspherewar/ImageServlet] [performTask] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/Util] [debug] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_CatalogHome_Stub] [create] [Average Execution Time:0.00196] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalogHome_751217f6_Tie] [getTarget] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSRemoteStatelessCatalogHome_751217f6] [create] [Average Execution Time:0.00059] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSStatelessCatalogHomeBean_751217f6] [create] [Average Execution Time:0.00008] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalog_751217f6_Tie] [orb] [Average Execution Time:0.00004] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_Catalog_Stub] [getItemImageBytes] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/_EJSRemoteStatelessCatalog_751217f6_Tie] [getTarget] [Average Execution Time:0.00002] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSRemoteStatelessCatalog_751217f6] [getItemImageBytes] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/CatalogBean] [getItemImageBytes] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/CatalogBean] [getInv] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/Util] [getEJBLocalHome] [Average Execution Time:0.00005] 
[com/ibm/websphere/samples/plantsbywebsphereejb/InventoryKey] [-init-] [Average Execution Time:0.00003] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSLocalCMPInventoryHome_53081ec0] [findByPrimaryKey] [Average Execution Time:-1] 
[com/ibm/websphere/samples/plantsbywebsphereejb/EJSCMPInventoryHomeBean_53081ec0] [findByPrimaryKey_Local] [Average Execution Time:-1] 
